actor_name,no_of_fb_likes,total_profit,total_imdb_score
Don Rickles,721.0,1.2194679821794872,7.633333333333333
Yenny Paola Vega,6.0,2.1723993333333333,7.5
Jesse Tyler Ferguson,648.0,0.8196524285714286,6.2
Angelo Rossitto,60.0,1.4708842525425372,4.8
Brendan Doogie Milewski,2.0,0.49466666666666664,7.5
Rufus Sewell,3000.0,0.8708219920671384,6.415384615384616
Enrique Iglesias,876.0,1.9257221724137932,6.4
Sachiko Ishida,49.0,2.3488069,6.4
Jeannetta Arnette,103.0,5.7669725,7.6
Holt McCallany,273.0,1.97819918,6.1000000000000005
Romeo Miller,582.0,2.245031,5.05
Edward Everett Horton,172.0,4.926108374384237,7.8
Randy Jones,174.0,0.1,4.5
Cicely Tyson,907.0,3.801432870006184,5.428571428571429
Christopher Webster,5.0,1.3522218333333333,7.1
Kris Sommerville,109.0,0.0,5.0
Parminder Nagra,528.0,9.297211640956883,6.7
Jason Trost,91.0,0.0,4.0
Theresa Merritt,227.0,0.5416666666666666,5.2
Michael Elian,134.0,0.0,7.6
Dickie Jones,48.0,32.42307692307692,7.5
Steve Whitmire,84.0,2.121461925,7.4
John Glover,409.0,0.858280032,3.7
Richard Thomas,549.0,0.3525355272727273,7.4
Sam Riley,845.25,0.4810954267857143,6.55
Wendie Malick,452.0,0.4853382066935484,6.675
Lucy Gordon,61.0,0.5230333142857143,6.5
David Kelly,588.0,2.7700725765750915,6.574999999999999
Maura Tierney,509.0,1.312969489732329,6.366666666666667
Neil Maskell,246.0,0.04539413333333333,5.966666666666668
Jason Gray-Stanford,140.0,2.9936079230769232,5.8
Brian d'Arcy James,77.0,2.249409,8.1
Adhir Kalyan,402.0,0.4003678653846154,6.25
Lance Gross,849.0,1.4462113571428572,4.9
Cyndi Lauper,732.0,0.0,6.7
Kimberly Beck,74.0,18.11111111111111,5.9
Chris Lowell,940.0,3.3525384,7.4
Joseba Ugalde,0.0,0.0,7.2
Jeff Anderson,216.0,7.505548546195652,7.199999999999999
Jessica Bowman,81.0,0.9553557391304348,6.6
Matt Smith,2000.0,0.32282082066052226,6.266666666666666
Luke Bracey,775.0,1.2846343773504272,6.266666666666667
Leehom Wang,163.0,0.0,5.1
Lisa Arnold,49.0,0.0,6.9
Clive Standen,687.0,0.0,7.3
Bill Paterson,142.0,0.0991883,7.0
Sergi López,250.0,1.7990177407407406,7.8
Alex Jennings,39.0,3.141003748979592,6.9
Dustin Milligan,499.0,0.5353133279569893,6.5
Montgomery Clift,862.0,0.0,7.825
Sabrina Revelle,50.0,2.3488069,6.4
Matt Bushell,110.0,0.5379175,6.0
Shona Kay,211.0,0.0,3.5
Jack Canfield,2.0,0.0,8.2
Michael Derek,128.0,0.0015857142857142858,7.2
Drew Carey,311.0,1.7093334933333333,6.3
Iulia Ciochina,0.0,0.0,6.5
Sheldon Bailey,142.0,0.0,7.1
Heather Matarazzo,529.0,2.601815899774775,6.4
Togo Igawa,104.0,0.18065455555555557,6.3
Bob Peck,191.0,5.663238095238095,8.1
Natalie Canerday,32.0,0.0,7.3
Michael Emerson,2000.0,15.52197366,7.333333333333333
Chulpan Khamatova,51.0,0.8466372916666667,7.7
Nikki Griffin,159.0,0.735235,6.0
Gavin MacLeod,284.0,0.009259393939393939,6.55
Catherine Hicks,311.0,3.6938537777777776,6.5
Brandy Norwood,509.0,1.0629577928571428,5.35
Zoe Kazan,962.2,0.32466831986554623,6.459999999999999
Tim Conway,870.0,1.097944918918919,6.75
George Harrison,704.0,0.9196517857142857,7.7
Fana Mokoena,98.0,0.23784994285714287,7.1
Chandler Canterbury,329.0,0.7628127079629631,6.0
James Urbaniak,119.0,0.02426,6.833333333333333
Josh Robert Thompson,375.0,1.25211335,4.6
Justin Chambers,931.0,1.2305250965909091,5.4
George C. Scott,654.0,0.25166666666666665,7.625
Thomas Stroppel,192.0,0.0,5.6
Jin Akanishi,982.0,0.21884174285714286,6.3
Olivia Crocicchia,145.0,0.0,6.3
Dottie Alexander,0.0,0.0,7.6
Cara Horgan,18.0,0.72244648,7.8
Milos Forman,869.0,1.2345468,6.4
Jason Marsden,1000.0,0.38340298245614035,6.3
Joe Mantegna,1000.0,0.8774213806281773,6.2444444444444445
Mark Addy,891.0,3.374083834346282,5.977777777777778
Guillermo Francella,50.0,10.083712,8.2
Cynthia Watros,254.0,0.28664666666666666,5.6
Benoît Magimel,173.0,0.00367324,6.85
Sam Reid,212.0,0.2463935,7.1
Ken Davitian,165.0,7.1392198888888885,7.3
Jørgen Langhelle,117.0,0.02022167741935484,7.6
Seema Biswas,31.0,0.0,7.8
Rachel Brosnahan,389.0,2.6648853125,4.8
Lisa Gaye,14.0,0.3447678260869565,5.1
George W. Bush,125.0,0.11472473333333333,7.866666666666667
Donna Murphy,553.0,0.3861678115384615,7.05
Dichen Lachman,717.0,0.7748215,4.2
Colette Divine,5.0,1.677838,7.7
Antonio Sabato Jr.,459.0,2.080935923076923,6.1
Rita Moreno,804.0,2.4250000000000003,7.7
James DeBello,128.0,0.67595,5.6
Kate Luyben,95.0,1.0351328181818182,6.6
Mike Farrell,395.0,0.0,8.4
Judith Anderson,197.0,0.0,7.15
Alice Pol,8.0,0.0,6.3
François Berléand,86.0,0.659956,7.9
Nadine Labaki,0.0,0.8158392307692308,7.2
Alison Chand,21.0,0.0,6.3
Kent McCord,196.0,0.0,5.9
Eric Elmosnino,29.0,0.0,7.4
Bob Dole,2.0,0.0,7.4
Jan Cornet,76.0,0.921868625,6.8
Evelyn Jefferson,0.0,0.005555,7.7
Quvenzhané Wallis,2000.0,3.7525160002849005,6.866666666666667
Yayan Ruhian,342.0,3.73193,7.6
Patton Oswalt,786.0,1.2696745535798957,6.866666666666667
David Schaal,59.0,0.0,6.5
Ami Ayalon,0.0,0.0,7.6
Melissa Altro,21.0,0.0,7.4
Elsa Lanchester,266.0,17.05,7.8
Laurence Olivier,1000.0,0.17668594285714284,6.2
Tsianina Joelson,95.0,1.28921075,5.3
Angus Sampson,82.0,2.9210439090909093,4.9
Pat Hingle,165.0,0.58239178125,6.4
Michael Greyeyes,911.0,1.261128811111111,6.8
Griffin Dunne,165.0,3.6271055757575756,6.8
Tatum O'Neal,288.0,0.0,7.3
Ki Hong Lee,988.0,2.1756528264223722,6.6
Tara Platt,461.0,3.9901829230769232,6.7
Texas Battle,315.0,0.2078571777777778,2.7
Boris Kodjoe,1000.0,2.7634911349688913,5.487500000000001
David Threlfall,168.0,0.6261759066666667,7.4
Tim Guinee,259.0,0.30447994553571434,6.625
Eric Schlosser,3.0,0.0,7.9
Dr. Dre,231.0,2.524274,4.6
Melissa Benoist,970.0,1.8676847992869874,7.566666666666666
Dennis L.A. White,251.0,0.0,4.3
Eric Mendenhall,607.0,3.9767268461538463,4.1
Michael DeLorenzo,240.0,1.14793465625,7.1
Keir Dullea,273.0,4.726280916666667,8.3
Skye McCole Bartusiak,392.0,2.3181559,4.1
Pei-Pei Cheng,21.0,8.537853866666667,7.9
Frances Bavier,407.0,79.1052,6.1
Meryl Streep,11000.0,1.422242981237066,6.896153846153846
Zhanna Friske,16.0,0.3541611904761905,6.5
Brian Blessed,591.0,0.7463151359493553,7.042857142857143
Todd Allen,130.0,2.7118100384615382,7.2
Greg Collins,39.0,0.6345356625,6.35
Chad Allen,232.0,1.1703287,7.0
Larry Drake,513.0,0.01358275,6.0
Roscoe Lee Browne,204.0,1.155429925,6.333333333333333
Mike Dopud,368.0,1.8873915944444442,5.0
Diane Venora,171.0,0.0,6.1
Anatoliy Solonitsyn,29.0,0.0,8.1
Alex Sanborn,271.0,0.0,5.4
Mahadeo Shivraj,383.0,1.2964923454545454,5.5
Miranda July,244.0,1.942567,7.4
Tim Gunn,113.0,1.2964923454545454,5.5
Fortunato Cerlino,9.0,0.0,8.7
Jensen Ackles,10000.0,1.7175929,6.45
Alex Lawther,47.0,0.0,7.0
Keram Malicki-Sánchez,333.0,3.121296,4.8
Ni Ni,196.0,9.801063829787234e-05,7.6
Robert Miano,216.0,0.38660065,4.8
Charlotte Bøving,10.0,0.0011835,6.9
Matthew Daddario,110.0,1.5938772987179488,6.550000000000001
Tim Williams,62.0,0.29004694117647056,4.1
Kyra Nichols,0.0,0.11157863157894737,5.7
Gerry Bednob,218.0,2.756102052884615,6.85
Drake,916.0,1.6980781368421052,6.6
Joanna Kulig,88.0,0.0,7.4
Emmanuelle Vaugier,1000.0,8.45609137745098,6.599999999999999
Daniella Alonso,557.0,0.9386739833333333,5.675
Jarrod Phillips,115.0,0.0,3.5
Karen Young,67.0,0.39616729411764706,5.9
Sean Cook,816.0,0.0,5.4
Chris Andrew Ciulla,215.0,0.016083529411764705,5.5
Marco Hofschneider,44.0,0.69159955,4.4
Dan Bakkedahl,59.0,1.3329780555555555,5.8
Skyler Samuels,429.0,2.0010502352941177,6.05
Adrian Lester,317.0,0.5994778,6.7
David Alan Grier,360.0,1.0184749166666667,6.1
Rob Moran,79.0,4.698054384803921,6.15
Terry O'Neill,40.0,0.9003043859649122,6.4
Scarlett Johansson,19000.0,1.9241210298318498,7.056666666666667
Shawna Waldron,524.0,1.0483870967741935,6.8
Ti West,243.0,0.0,6.1
Phaldut Sharma,39.0,2.74084951,7.8
Shahab Hosseini,786.0,14.196984,8.4
Hugo Stiglitz,83.0,8.8913018,7.6
Kelli Barrett,110.0,1.460971842105263,6.1
Birgitte Hjort Sørensen,1000.0,3.162696206896552,6.3
Tómas Lemarquis,114.0,1.096013,6.2
Muse Watson,45000.0,3.1550668883279855,5.42
Rich Ceraulo,387.0,0.0,3.8
Tommy Sheppard,14.0,0.267556,8.4
Harris Yulin,141.0,1.4458245444444446,6.3
Charlie Tahan,268.0,1.2817420606060606,6.9
Jordan Prentice,322.0,0.4655935428571429,4.6
Reiner Schwarz,15.0,0.0,7.3
Jonathan Silverman,334.0,1.0617414,6.4
Darren Healy,18.0,52.43296111111111,7.9
Rufus Graham,3.0,0.0,7.4
Sam Anderson,194.0,5.994385381818182,8.8
Bertrand Cantat,0.0,0.0,7.4
Carroll O'Connor,480.0,0.0,7.4
Scott Vance,235.0,1.1758568,6.9
John Aylward,219.0,1.5280019465686274,5.7
Bokeem Woodbine,904.0,0.8823828259508547,6.599999999999999
Gregory Cruz,234.0,0.0,4.0
Michelle Nolden,100.0,0.8129676666666666,6.55
Mark Webber,442.0,1.2054858132974167,6.014285714285714
Joshua Leonard,170.0,2342.1685666666667,6.4
Jimmy Fallon,787.0,0.7192044732142857,5.575
Taylor Handley,362.0,0.09695954545454545,5.8
Miguel Sandoval,166.0,0.0,6.9
Tippi Hedren,634.0,0.11764705882352941,6.4
Perrey Reeves,230.0,0.11624066666666667,4.2
Eddie Baroo,165.0,0.3811666307692308,6.6
Richard Moll,206.0,0.0,5.7
Tamannaah Bhatia,218.0,0.3604763480251022,8.4
Jurnee Smollett-Bell,2000.0,1.1532851066666665,7.0
Harry Connick Jr.,631.0,1.4328533200664952,6.625
Oana Pellea,142.0,1.6570172727272727,6.8
Hans Matheson,627.0,0.0,5.9
Eddie Izzard,776.0,0.4571645332600732,6.014285714285714
Bobby Coleman,360.0,1.7858012583333334,5.55
Michael Nardone,194.0,0.0241227,6.4
André the Giant,594.0,1.928613375,8.1
Paul Ben-Victor,218.0,0.5345093933333334,5.7
George Carlin,769.0,2.084901941616008,6.428571428571429
Imelda Staunton,579.0,0.9218051586453825,7.05
Jason Patric,673.0,0.8551514950000001,6.38
Oksana Akinshina,129.0,1.1736608666666666,7.85
Jenette Goldstein,604.0,2.5629686808867693,7.833333333333333
Louis Mandylor,312.0,25.798550616666667,6.35
Eve Ensler,17.0,0.0,7.1
Rodrigo De la Serna,57.0,0.0,5.7
Franco Nero,576.0,0.48768306980519477,5.875
Tom Burlinson,75.0,0.0,7.3
Hannah Spearritt,363.0,1.4180158333333333,4.9
Virginie Ledoyen,413.5,0.45662918999999996,6.75
Chelsey Reist,63.0,0.0,3.8
Jorma Taccone,434.0,0.0,6.7
Keisha Castle-Hughes,446.0,1.572021411111111,7.3
Rae Dawn Chong,581.0,1.6757014416666667,7.1
Silvia Colloca,161.0,0.0,5.2
Peter Gallagher,828.0,4.421208819706938,6.8375
Ian Ziering,984.0,0.10137232,4.65
Péter Fancsikai,2.0,7.83552e-05,7.1
Rob Morrow,355.0,1.124876,6.9
Ferdinando Vetere,50.0,0.0,5.7
Agata Trzebuchowska,64.0,0.0,7.4
Hayley McFarland,697.0,6.8693636,7.5
Linda Fiorentino,602.0,1.0337167748148148,6.0
Richard Roundtree,240.0,0.36550696666666666,6.1
George Newton,68.0,0.008646909014039543,7.7
Gabrielle Carteris,330.0,1.7808380833333333,6.0
Betty Hutton,83.0,2.122700021359669,7.0
Glen Murphy,37.0,0.0,3.1
Collin Chou,269.0,0.9283983933333333,6.7
Gaye Brown,30.0,0.11774730434782608,6.2
Daniel Henney,719.0,0.6742051848484848,7.1
Brandon Smith,106.0,1.8406384,6.8
John Gilbert,81.0,0.0,8.3
Ulrich Mühe,284.0,2.822495798543689,7.9
Chris Brochu,795.0,1.2181506666666666,5.949999999999999
Colin Salmon,766.0,0.6004018872915402,6.470000000000001
Noam Jenkins,191.0,0.2128675,5.9
Margaret Hamilton,695.0,7.929504285714286,8.1
Hansika Motwani,141.0,0.0,5.1
Ivette Alvarez,0.0,0.0,6.9
Michael Stuhlbarg,816.0,0.9248959707142856,7.05
Adam Boyer,503.0,0.0,6.0
Hana Mae Lee,751.0,5.074412912778905,6.85
Sameer Ali Khan,26.0,0.0,8.5
Laura Brent,59.0,0.673442735483871,6.3
Ben Miller,252.0,0.7992117142857142,6.1
Charles Irving Beale,104.0,0.0,6.2
Carol Kane,636.0,2.4164573901520865,6.183333333333334
Josh Zuckerman,522.0,3.3822089365079364,6.2
Craig T. Nelson,723.0,2.714515526973937,6.609999999999999
Adrian Paul,786.0,0.8534126666666667,4.6
Ryan Gosling,33000.0,1.453437075843234,7.01764705882353
Joyful Drake,233.0,2.353179,3.0
Mark Margolis,1000.0,5.974929148464824,6.8999999999999995
Mathieu Amalric,412.0,0.30373725557142855,6.9799999999999995
Jack Nance,158.0,0.0,7.4
Manuela Velasco,120.0,0.0,7.5
Grigoriy Dobrygin,100.0,0.0,6.4
Tom Cruise,10000.0,2.2439119977504722,7.0137931034482754
Yaya DaCosta,712.0,1.9881988615384616,6.675000000000001
Liya Kebede,232.0,0.0063283703703703705,7.8
Marc Singer,284.0,0.1448875,3.8
Hill Harper,465.25,3.2270788310970278,4.949999999999999
Steven Yeun,7000.0,0.0,7.3
Orlando Bloom,5000.0,1.6334555752901176,7.472727272727273
Jessy Schram,813.0,0.129712,6.2
Madison Davenport,459.0,3.5087370714285715,5.9
Temuera Morrison,368.0,0.393748245,5.050000000000001
Ranbir Kapoor,964.0,0.0,7.2
Ian Hart,261.0,0.46348465217391305,7.2
Grant Heslov,293.0,1.099687735172414,5.4
Melanie Griffith,537.0,0.2006979570261438,6.2
Oprah Winfrey,852.0,1.855839719148629,6.816666666666666
Jodie Whittaker,304.0,0.04016104615384615,6.4
John Kapelos,510.0,1.0651984099999998,5.85
Joe Cassidy,10.0,0.0,6.9
Zayn Malik,734.0,2.8873374,4.1
Harold Ramis,11000.0,6.743903749999999,6.95
Laura Fraser,601.0,0.0,6.3
Diane Ladd,206.0,0.019593333333333334,6.2
David Walton,676.0,1.7165135340909092,6.050000000000001
Angell Conwell,522.0,2.1600917500000003,5.5
Ruby Jerins,238.0,1.191064,7.2
Persis Khambatta,142.0,0.0,6.4
Lenny Venito,62.0,0.10481637037037037,2.4
Harold Gould,222.0,0.0,7.3
Molly Dunsworth,104.0,0.234334,6.1
Jacqueline Lovell,53.0,0.0,4.8
Dylan Minnette,1000.0,0.7818952168915542,7.183333333333334
Adam Rifkin,89.0,0.0,6.2
Johnny Pacar,1000.0,0.012279666666666666,4.45
Austin Nichols,663.0,0.18098392473118277,6.2
Vanessa Lee Chester,227.0,1.5690035890410958,5.15
Toni Servillo,211.0,0.30824847826086954,7.7
Chris Barrie,240.0,1.1403842,5.7
Ellen Albertini Dow,957.0,0.8952481955128205,5.55
Dominic Cooper,3000.0,0.8348355636836438,6.9
John Doman,616.0,2.467089128,6.92
Hector Echavarria,466.0,0.0,4.3
Rex Harrison,272.0,4.235294117647059,7.9
Livvy Stubenrauch,490.0,2.6715773333333335,7.6
Tamar Novas,93.0,0.2086345,8.1
Kathryn Erbe,301.0,0.7419151944444443,6.3999999999999995
Paul Popplewell,53.0,0.0,6.7
Brion James,403.0,1.1528838909090908,6.3
Terry Kinney,363.0,3.106035572008547,6.833333333333333
Paula Kelly,112.0,0.0,7.2
Robert Foxworth,79.0,0.0,5.4
Kay Panabaker,720.0,1.2632895972222222,5.45
Kelly Ripa,379.0,0.012798,4.4
Bill Johnson,237.0,1.287387670212766,6.4
Sal Mineo,450.0,0.0,6.3
Jodi Lyn O'Keefe,897.0,0.19412286666666667,6.3
Jimmy Shubert,82.0,1.7687668666666667,7.0
Christopher Shea,27.0,0.0,8.4
Reid Ewing,343.0,0.6099549666666667,6.4
Rick Rossovich,172.0,0.0,4.8
Isaac Hayes,275.0,2.7752045,7.4
Michael Dorn,748.0,1.2089236379310344,6.4
Elizabeth Streb,0.0,0.042398,6.8
Jessica Lowndes,1000.0,0.8900118,4.3999999999999995
Chris Moss,33000.0,1.0959982285714285,6.3
Richard Roxburgh,653.0,0.7683851503606701,6.383333333333334
Graziella Galvani,0.0,0.0,7.7
Jake Weber,551.0,0.7653002142291334,6.45
Joan Baez,136.0,22.166666666666668,8.1
Tyrone Power,480.0,0.0,7.0
John Hensley,268.0,0.0,5.4
Steve Le Marquand,59.0,0.0,7.1
Tisha Campbell-Martin,413.0,2.547988184615385,5.933333333333333
Rita Maiden,5.0,0.0,7.4
Kevin Nealon,503.0,1.3647411459286491,5.583333333333333
Liam James,468.0,1.7102601450000001,6.900000000000001
Jonathan Sadowski,300.0,9.6679227,6.1
Tony Curran,845.0,0.573430891771695,6.4363636363636365
Sarah Kazemy,144.0,0.0,5.9
Alex Pettyfer,15000.0,3.9791222387021477,6.066666666666666
Ryôko Hirosue,46.0,0.005328431372549019,6.6
Amanda Plummer,471.0,0.197796,7.6
Rizwan Manji,89.0,3.61134,6.7
Hal Holbrook,826.0,4.60972921902195,7.054545454545454
Ben Platt,746.0,3.823433411764706,7.2
Shigeo Kobayashi,28.0,9.801063829787234e-05,7.6
Peter Breck,189.0,79.1052,6.1
Vernee Watson,112.0,0.284444625,6.0
Lainie Kazan,249.0,24.426769939130434,6.1
Joe Lev,54.0,0.0,7.0
Bob Neill,2.0,0.24961778571428572,5.7
Billy West,861.0,1.097944918918919,6.75
Raoul Max Trujillo,194.0,0.0,6.3
Thomas Law,55.0,1.30015745,7.0
Jacob Zachar,185.0,0.0,6.5
Nichola Burley,233.0,0.02042,5.2
Yul Vazquez,96.0,0.0,6.9
Jane Fonda,949.0,0.8116315407070707,6.26
T.R. Silambarasan,77.0,0.0,5.1
Charles Aznavour,125.0,0.0,6.6
Matt Letscher,105.0,1.1111332608695652,8.0
Luis Miranda,4.0,0.09393075,7.9
Tina Gilton,861.0,0.0,7.8
Kayla Ewell,399.0,0.0,4.3
Tony Way,95.0,0.0,6.5
Patrick Macnee,1000.0,9.831333333333333,6.449999999999999
Eric Blore,23.0,4.926108374384237,7.8
Tom Welling,3000.0,2.4207612333333333,5.6
Angel David,13.0,1.950218,5.6
Keith Richards,426.0,0.0,7.2
Sammo Kam-Bo Hung,472.0,0.0,6.2
Jeff Bennett,283.0,1.5024338470588234,7.1
Patrick Brammall,96.0,0.0,6.1
Jim Meskimen,272.0,1.107769614054054,8.05
Paul Kaye,326.0,0.0,7.4
Nathan Parsons,357.0,0.0,5.4
Jessica Raine,259.0,3.195427823529412,6.4
Lex Shrapnel,123.0,0.35168677,6.7
Dororthy Thorton,2.0,0.0,7.2
Min-sik Choi,717.0,0.27129344827380947,8.066666666666668
Nicholas Braun,591.0,1.0172706523551525,5.925
Eliza Coupe,489.5,0.0,5.9
Tom Amandes,151.0,0.4045726,6.4
Chris Pontius,218.0,4.741855951785714,6.775
Scandar Copti,13.0,0.0,7.4
Salli Richardson-Whitfield,543.0,1.4000991733333334,6.099999999999999
George Voskovec,32.0,0.0,7.3
Kevin Tighe,472.0,0.8671015080213903,6.7
Emir Kusturica,2000.0,0.08564784,6.949999999999999
Marc Donato,450.0,0.5108163125,6.75
Jimmy Bennett,87000.0,0.8155018623314596,6.000000000000001
Paul Michael Glaser,343.0,3.556471277777778,7.35
Jordana Spiro,262.0,0.010018,6.1
Agnes Bruckner,400.2,0.368937232,6.34
Faizon Love,585.0,1.3419165088659146,5.49
John Newton,236.0,0.0,5.4
Ji-hyun Jun,451.0,0.22441716666666667,6.1
Lena Endre,75.0,0.0,8.1
Aida Elkashef,5.0,0.0,8.1
Giulia Michelini,11.0,0.0447756,6.5
Tracey Walter,324.0,0.42342843333333335,6.033333333333334
Luis Sanchez,472.0,0.0,4.3
Kevin Scott Richardson,262.0,0.0,7.1
Taylor Blackwell,641.0,1.1672078611111112,6.4
Tygo Gernandt,20.0,0.135715,7.1
Mary Tsoni,37.0,0.0,7.3
Daniel Stern,796.0,1.0545669980952381,6.659999999999999
Daniel Stewart Sherman,29.0,0.0130174,6.2
Danny Pino,786.0,0.5528864152777778,6.933333333333334
Blair Brown,310.0,0.6046538333333333,6.1
Brendan Mackey,5.0,0.0,8.1
Essie Davis,309.0,0.654782512051282,6.65
Erica Leerhsen,184.0,1.7614209333333333,4.0
Stellan Skarsgård,0.0,0.009868923076923077,7.3
David Dencik,94.0,0.0,8.1
Simon Callow,239.0,4.231255681538462,6.95
Alicia Sixtos,138.0,4.2249975,7.1
Alicia Keys,551.0,3.4333045454545457,7.3
Homayoun Ershadi,123.0,1.1491496,6.8
Nick Cannon,593.0,1.2510445442857143,5.725
Kacey Clarke,376.0,0.0,5.4
Darci Kistler,2.0,0.11157863157894737,5.7
Willow Smith,558.0,1.7373807700000001,6.95
Omari Hardwick,1000.0,1.0680479448366014,6.0200000000000005
Billy Crudup,745.0,0.5714789020932489,7.088888888888889
Frank Hvam,33.0,0.0,5.7
Campbell Scott,393.0,0.32321338888888884,7.550000000000001
Craig Stark,46000.0,1.229913431818182,7.9
Manoj Bajpayee,186.0,0.610991,6.2
Anna-Louise Plowman,131.0,1.2094044,6.2
Rosanna Arquette,605.0,0.6536887357142858,5.775
Tucker Albrizzi,203.0,2.7256125555555557,8.0
Ron Eldard,385.0,0.6812916801587301,6.599999999999999
Bárbara Mori,594.0,0.0026707766666666665,6.0
Oscar Gale,785.0,0.745069025,6.4
Vernon Dobtcheff,50.0,1.1698785908289242,6.3999999999999995
Stanley B. Herman,194.0,26.808083333333332,6.95
George Coe,488.0,1.6814069333333332,3.5
Erica Linz,31.0,0.0,6.8
Mick Foley,43.0,4.09514,7.6
Ralitsa Paskaleva,50.0,0.0,3.3
Jung-min Hwang,45.0,0.0,7.7
Natalie Stephany Aguilar,163.0,0.0,7.8
Eric Peterson,59.0,0.0,7.8
Kirsten Collins,3.0,0.0,5.7
Alexis Arquette,285.0,1.2947584,5.3
Paul Gleason,212.0,0.0,5.7
Lynda Boyd,83.0,0.28451916666666666,7.0
Judy Greer,2000.0,1.0836612666289578,6.112
French Stewart,319.0,0.0,2.6
Jeanne Neilson,25.0,0.0,6.9
Alyson Stoner,2000.0,2.9233643249999997,5.975
Catherine Dyer,768.0,8.825875,7.7
Rene Rosado,76.0,0.07295469387755102,3.9
Joel Murray,488.0,0.0,5.7
Robert De Niro,22000.0,1.3125937306843607,6.7370370370370365
Scott Cohen,378.0,7.02294,6.7
Leila Hatami,712.0,14.196984,8.4
Zan Marolt,3.0,0.03506684,6.9
Giovanna Mezzogiorno,202.0,0.10188635555555556,6.4
Colm Feore,539.0,1.2563892863813575,6.2444444444444445
Shailene Woodley,8000.0,5.7592573555555555,7.3999999999999995
Cindy Robinson,29.0,0.0,6.0
Cara Delevingne,553.4,0.6730270053333334,5.700000000000001
Finn Ireland,107.0,0.34932843243243245,5.4
Alexander Skarsgård,10000.0,0.7796213646893309,6.544444444444444
Diana Ross,295.0,0.5416666666666666,5.2
Alan Oppenheimer,271.0,2.6793703555555557,6.866666666666667
Elizabeth Debicki,509.0,1.1213771815873017,7.3
Joe Viterelli,236.0,0.5353708166666666,5.9
Andrew Bryniarski,390.0,1.1533448410714287,5.0
Erik Knudsen,583.0,1.638523294117647,5.6
Joseph Sikora,223.0,1.238101319128788,6.699999999999999
A.J. DeLucia,3.0,0.0,4.5
Anthony 'Citric' Campos,586.0,0.0,6.6
Roger Rees,1000.0,1.0754692383699633,5.828571428571428
Peter McQuinn,121.0,0.0,5.7
Alessandro Nivola,527.0,1.2197238684269145,6.475
Tommy O'Reilly,1000.0,0.0,3.2
Anna Harr,290.0,0.0,4.0
